onset	duration	trial_type
21.72	0.45	Photo_16
22.57	0.45	Photo_30
23.37	0.45	Photo_14
24.119	0.45	Photo_31
24.886	0.45	Photo_5
27.319	0.45	Photo_37
28.135	0.45	Photo_23
28.885	0.45	Photo_32
31.284	0.45	Photo_36
32.084	0.45	Photo_20
32.817	0.45	Photo_28
33.617	0.45	Photo_1
36.083	0.45	Photo_8
36.883	0.45	Photo_34
37.683	0.45	Photo_38
38.483	0.45	Photo_42
39.216	0.45	Photo_24
41.732	0.45	Photo_2
42.532	0.45	Photo_27
43.232	0.45	Photo_40
43.982	0.45	Photo_45
46.581	0.45	Photo_44
47.381	0.45	Photo_46
48.264	0.45	Photo_29
49.18	0.45	Photo_25
51.463	0.45	Photo_47
52.38	0.45	Photo_22
53.18	0.45	Photo_7
54.029	0.45	Photo_19
56.529	0.45	Photo_6
57.329	0.45	Photo_43
58.128	0.45	Photo_18
58.862	0.45	Photo_3
61.278	0.45	Photo_15
62.177	0.45	Photo_33
62.994	0.45	Photo_9
65.377	0.45	Photo_48
66.177	0.45	Photo_4
67.026	0.45	Photo_35
69.626	0.45	Photo_26
70.426	0.45	Photo_10
71.225	0.45	Photo_41
72.025	0.45	Photo_12
74.475	0.45	Photo_11
75.275	0.45	Photo_17
76.074	0.45	Photo_21
76.874	0.45	Photo_13
79.224	0.45	Photo_39
80.073	0.45	Photo_48
80.89	0.45	Photo_6
81.573	0.45	Photo_31
82.373	0.45	Photo_34
84.772	0.45	Photo_27
85.572	0.45	Photo_47
86.372	0.45	Photo_13
87.089	0.45	Photo_4
89.621	0.45	Photo_19
90.421	0.45	Photo_9
91.138	0.45	Photo_41
91.821	0.45	Photo_10
92.721	0.45	Photo_2
95.12	0.45	Photo_40
95.937	0.45	Photo_18
96.736	0.45	Photo_20
99.019	0.45	Photo_8
99.819	0.45	Photo_25
100.719	0.45	Photo_35
101.535	0.45	Photo_45
103.768	0.45	Photo_24
104.585	0.45	Photo_33
105.334	0.45	Photo_1
106.068	0.45	Photo_46
106.867	0.45	Photo_22
109.217	0.45	Photo_7
110.033	0.45	Photo_12
110.717	0.45	Photo_5
111.516	0.45	Photo_39
113.866	0.45	Photo_28
114.782	0.45	Photo_17
115.582	0.45	Photo_36
116.282	0.45	Photo_38
117.032	0.45	Photo_43
119.315	0.45	Photo_3
120.115	0.45	Photo_16
120.831	0.45	Photo_23
121.714	0.45	Photo_29
122.531	0.45	Photo_26
124.913	0.45	Photo_21
125.83	0.45	Photo_14
126.713	0.45	Photo_30
127.629	0.45	Photo_15
128.479	0.45	Photo_11
130.879	0.45	Photo_37
131.712	0.45	Photo_32
132.528	0.45	Photo_42
134.628	0.45	Photo_44
135.428	0.45	Photo_3
136.278	0.45	Photo_23
137.077	0.45	Photo_32
137.877	0.45	Photo_21
140.427	0.45	Photo_27
141.326	0.45	Photo_38
142.21	0.45	Photo_9
143.026	0.45	Photo_16
145.376	0.45	Photo_20
146.209	0.45	Photo_34
147.025	0.45	Photo_17
149.375	0.45	Photo_7
150.174	0.45	Photo_42
150.974	0.45	Photo_39
153.424	0.45	Photo_33
154.224	0.45	Photo_22
154.99	0.45	Photo_44
155.79	0.45	Photo_45
156.573	0.45	Photo_26
158.823	0.45	Photo_15
159.622	0.45	Photo_2
160.439	0.45	Photo_28
161.189	0.45	Photo_30
162.072	0.45	Photo_29
164.571	0.45	Photo_1
165.388	0.45	Photo_11
166.188	0.45	Photo_46
167.021	0.45	Photo_8
169.47	0.45	Photo_36
170.27	0.45	Photo_31
171.036	0.45	Photo_5
173.519	0.45	Photo_35
174.369	0.45	Photo_47
175.169	0.45	Photo_40
177.718	0.45	Photo_41
178.618	0.45	Photo_25
179.518	0.45	Photo_19
180.418	0.45	Photo_4
182.717	0.45	Photo_10
183.617	0.45	Photo_48
184.433	0.45	Photo_18
185.217	0.45	Photo_37
187.666	0.45	Photo_12
188.566	0.45	Photo_14
189.416	0.45	Photo_6
191.815	0.45	Photo_43
192.615	0.45	Photo_24
193.465	0.45	Photo_13
195.814	0.45	Photo_6
196.631	0.45	Photo_16
197.331	0.45	Photo_43
198.164	0.45	Photo_15
198.98	0.45	Photo_25
201.413	0.45	Photo_44
202.229	0.45	Photo_34
203.079	0.45	Photo_10
203.879	0.45	Photo_14
204.662	0.45	Photo_2
207.062	0.45	Photo_21
207.928	0.45	Photo_36
208.728	0.45	Photo_26
209.528	0.45	Photo_35
210.294	0.45	Photo_45
212.46	0.45	Photo_20
213.277	0.45	Photo_28
214.027	0.45	Photo_42
216.21	0.45	Photo_24
217.026	0.45	Photo_9
217.776	0.45	Photo_39
218.592	0.45	Photo_33
221.025	0.45	Photo_46
221.858	0.45	Photo_31
222.675	0.45	Photo_19
224.824	0.45	Photo_32
225.708	0.45	Photo_47
226.524	0.45	Photo_17
227.307	0.45	Photo_27
228.124	0.45	Photo_22
230.473	0.45	Photo_8
231.273	0.45	Photo_30
232.073	0.45	Photo_29
232.973	0.45	Photo_23
233.772	0.45	Photo_37
236.022	0.45	Photo_13
236.872	0.45	Photo_7
237.721	0.45	Photo_48
238.521	0.45	Photo_12
240.921	0.45	Photo_18
241.737	0.45	Photo_11
242.487	0.45	Photo_1
243.287	0.45	Photo_40
243.987	0.45	Photo_5
246.52	0.45	Photo_38
247.336	0.45	Photo_41
248.086	0.45	Photo_3
248.819	0.45	Photo_4
251.268	0.45	Photo_24
252.068	0.45	Photo_8
252.868	0.45	Photo_42
